Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           Particles::Particles(unsigned long) [37]
[56]     0.0    0.00    0.00       1         std::vector<Vec3, std::allocator<Vec3> >::vector(unsigned long, Vec3 const&, std::allocator<Vec3> const&) [56]
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::_M_fill_initialize(unsigned long, Vec3 const&) [59]
                0.00    0.00       1/2           std::vector<Vec3, std::allocator<Vec3> >::_S_check_init_len(unsigned long, std::allocator<Vec3> const&) [64]
                0.00    0.00       1/1           std::_Vector_base<Vec3, std::allocator<Vec3> >::_Vector_base(unsigned long, std::allocator<Vec3> const&) [326]
-----------------------------------------------
                0.00    0.00       3/1003        Vec3* std::__uninitialized_copy<false>::__uninit_copy<Vec3 const*, Vec3*>(Vec3 const*, Vec3 const*, Vec3*) [74]
                0.00    0.00    1000/1003        Vec3* std::__uninitialized_fill_n<false>::__uninit_fill_n<Vec3*, unsigned long, Vec3>(Vec3*, unsigned long, Vec3 const&) [58]
[57]     0.0    0.00    0.00    1003         void std::_Construct<Vec3, Vec3 const&>(Vec3*, Vec3 const&) [57]
                0.00    0.00    1003/5336        operator new(unsigned long, void*) [32]
                0.00    0.00    1003/1003        Vec3 const& std::forward<Vec3 const&>(std::remove_reference<Vec3 const&>::type&) [116]
-----------------------------------------------
                0.00    0.00       1/1           Vec3* std::uninitialized_fill_n<Vec3*, unsigned long, Vec3>(Vec3*, unsigned long, Vec3 const&) [60]
[58]     0.0    0.00    0.00       1         Vec3* std::__uninitialized_fill_n<false>::__uninit_fill_n<Vec3*, unsigned long, Vec3>(Vec3*, unsigned long, Vec3 const&) [58]
                0.00    0.00    1000/1003        void std::_Construct<Vec3, Vec3 const&>(Vec3*, Vec3 const&) [57]
                0.00    0.00    1000/1003        Vec3* std::__addressof<Vec3>(Vec3&) [115]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(unsigned long, Vec3 const&, std::allocator<Vec3> const&) [56]
[59]     0.0    0.00    0.00       1         std::vector<Vec3, std::allocator<Vec3> >::_M_fill_initialize(unsigned long, Vec3 const&) [59]
                0.00    0.00       1/1           Vec3* std::__uninitialized_fill_n_a<Vec3*, unsigned long, Vec3, Vec3>(Vec3*, unsigned long, Vec3 const&, std::allocator<Vec3>&) [61]
                0.00    0.00       1/5           std::_Vector_base<Vec3, std::allocator<Vec3> >::_M_get_Tp_allocator() [237]
-----------------------------------------------
                0.00    0.00       1/1           Vec3* std::__uninitialized_fill_n_a<Vec3*, unsigned long, Vec3, Vec3>(Vec3*, unsigned long, Vec3 const&, std::allocator<Vec3>&) [61]
[60]     0.0    0.00    0.00       1         Vec3* std::uninitialized_fill_n<Vec3*, unsigned long, Vec3>(Vec3*, unsigned long, Vec3 const&) [60]
                0.00    0.00       1/1           Vec3* std::__uninitialized_fill_n<false>::__uninit_fill_n<Vec3*, unsigned long, Vec3>(Vec3*, unsigned long, Vec3 const&) [58]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::_M_fill_initialize(unsigned long, Vec3 const&) [59]
[61]     0.0    0.00    0.00       1         Vec3* std::__uninitialized_fill_n_a<Vec3*, unsigned long, Vec3, Vec3>(Vec3*, unsigned long, Vec3 const&, std::allocator<Vec3>&) [61]
                0.00    0.00       1/1           Vec3* std::uninitialized_fill_n<Vec3*, unsigned long, Vec3>(Vec3*, unsigned long, Vec3 const&) [60]
-----------------------------------------------
                0.00    0.00     100/100         main [1]
[62]     0.0    0.00    0.00     100         update_physics(Particles&, float) [62]
                0.00    0.00  700000/1157635640     std::vector<float, std::allocator<float> >::operator[](unsigned long) [9]
                0.00    0.00  100000/50252286     std::vector<unsigned char, std::allocator<unsigned char> >::operator[](unsigned long) [23]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Vec3, std::allocator<Vec3> >::_S_check_init_len(unsigned long, std::allocator<Vec3> const&) [64]
[63]     0.0    0.00    0.00       2         std::vector<Vec3, std::allocator<Vec3> >::_S_max_size(std::allocator<Vec3> const&) [63]
                0.00    0.00       2/539         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [19]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Vec3> >::max_size(std::allocator<Vec3> const&) [286]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Vec3, std::allocator<Vec3> >::vector(unsigned long, Vec3 const&, std::allocator<Vec3> const&) [56]
                0.00    0.00       1/2           void std::vector<Vec3, std::allocator<Vec3> >::_M_range_initialize<Vec3 const*>(Vec3 const*, Vec3 const*, std::forward_iterator_tag) [71]
[64]     0.0    0.00    0.00       2         std::vector<Vec3, std::allocator<Vec3> >::_S_check_init_len(unsigned long, std::allocator<Vec3> const&) [64]
                0.00    0.00       2/2           std::vector<Vec3, std::allocator<Vec3> >::_S_max_size(std::allocator<Vec3> const&) [63]
                0.00    0.00       2/4           std::allocator<Vec3>::allocator(std::allocator<Vec3> const&) [242]
                0.00    0.00       2/6           std::allocator<Vec3>::~allocator() [235]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [66]
[65]     0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [65]
                0.00    0.00       2/539         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [19]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned char> >::max_size(std::allocator<unsigned char> const&) [289]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [67]
[66]     0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [66]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [65]
                0.00    0.00       2/4           std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [243]
                0.00    0.00       2/6           std::allocator<unsigned char>::~allocator() [236]
-----------------------------------------------
                0.00    0.00       2/2           Particles::Particles(unsigned long) [37]
[67]     0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&) [67]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [66]
                0.00    0.00       2/2           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [282]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&) [294]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[68]     0.0    0.00    0.00       1         Particles::~Particles() [68]
                0.00    0.00      11/411         std::vector<float, std::allocator<float> >::~vector() [33]
                0.00    0.00       2/2           std::vector<unsigned char, std::allocator<unsigned char> >::~vector() [295]
                0.00    0.00       1/2           std::vector<Star, std::allocator<Star> >::~vector() [292]
                0.00    0.00       1/2           std::vector<Vec3, std::allocator<Vec3> >::~vector() [293]
-----------------------------------------------
                0.00    0.00       1/1           init_particles(Particles&, int) [70]
[69]     0.0    0.00    0.00       1         init_clustered(Particles&) [69]
                0.00    0.00       1/1           std::vector<Vec3, std::allocator<Vec3> >::vector(std::initializer_list<Vec3>, std::allocator<Vec3> const&) [72]
                0.00    0.00    6000/1157635640     std::vector<float, std::allocator<float> >::operator[](unsigned long) [9]
                0.00    0.00    3000/3000        float std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [77]
